X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-1.198000e+00,2.000000e-03
208,-5.60e-02,2.40e-02,0.00e+00,
209,-1.60e-02,6.40e-02,-4.00e+00,
210,-4.80e-02,3.20e-02,-2.00e+00,
211,-8.00e-03,6.40e-02,-4.00e+00,
212,-4.80e-02,3.20e-02,-2.00e+00,
213,-8.00e-03,7.20e-02,-6.00e+00,
214,-4.00e-02,4.00e-02,-6.00e+00,
215,8.00e-03,7.20e-02,-4.00e+00,
216,-4.80e-02,4.00e-02,-4.00e+00,
217,8.00e-03,7.20e-02,-1.00e+01,
218,-3.20e-02,4.00e-02,-8.00e+00,
219,1.60e-02,8.80e-02,-1.00e+01,
220,-1.60e-02,8.80e-02,-1.20e+01,
221,1.60e-02,4.00e-02,-8.00e+00,
222,2.40e-02,4.80e-02,-1.00e+01,
223,-1.60e-02,8.80e-02,-1.20e+01,
224,-8.00e-03,4.80e-02,-1.00e+01,
225,4.00e-02,8.80e-02,-1.40e+01,
226,0.00e+00,4.80e-02,-1.20e+01,
227,3.20e-02,9.60e-02,-1.40e+01,
228,0.00e+00,9.60e-02,-1.20e+01,
229,4.80e-02,4.00e-02,-1.60e+01,
230,8.00e-03,4.80e-02,-1.60e+01,
231,5.60e-02,9.60e-02,-1.20e+01,
232,1.60e-02,8.80e-02,-1.40e+01,
233,6.40e-02,4.80e-02,-1.60e+01,
234,6.40e-02,8.80e-02,-1.40e+01,
235,2.40e-02,4.00e-02,-1.80e+01,
236,3.20e-02,4.80e-02,-1.80e+01,
237,7.20e-02,8.80e-02,-1.40e+01,
238,3.20e-02,8.00e-02,-1.40e+01,
239,7.20e-02,4.80e-02,-1.80e+01,
240,3.20e-02,4.80e-02,-1.80e+01,
241,7.20e-02,8.80e-02,-1.80e+01,
242,8.00e-02,4.00e-02,-1.80e+01,
243,3.20e-02,8.80e-02,-1.80e+01,
244,4.00e-02,4.00e-02,-1.80e+01,
245,8.00e-02,8.80e-02,-1.80e+01,
246,7.20e-02,8.80e-02,-1.80e+01,
247,4.00e-02,2.40e-02,-1.80e+01,
248,4.00e-02,7.20e-02,-1.80e+01,
249,8.00e-02,3.20e-02,-1.80e+01,
250,3.20e-02,6.40e-02,-1.80e+01,
251,8.00e-02,3.20e-02,-1.80e+01,
252,4.00e-02,6.40e-02,-1.80e+01,
253,8.00e-02,2.40e-02,-1.80e+01,
254,4.00e-02,5.60e-02,-1.80e+01,
255,8.00e-02,1.60e-02,-1.40e+01,
256,8.80e-02,6.40e-02,-1.40e+01,
257,3.20e-02,0.00e+00,-1.80e+01,
258,7.20e-02,8.00e-03,-1.80e+01,
259,3.20e-02,5.60e-02,-1.40e+01,
260,7.20e-02,4.00e-02,-1.60e+01,
261,2.40e-02,0.00e+00,-1.40e+01,
262,7.20e-02,4.00e-02,-1.60e+01,
263,2.40e-02,-8.00e-03,-1.20e+01,
264,6.40e-02,2.40e-02,-1.60e+01,
265,1.60e-02,-8.00e-03,-1.20e+01,
266,8.00e-03,2.40e-02,-1.40e+01,
267,6.40e-02,-1.60e-02,-1.20e+01,
268,6.40e-02,1.60e-02,-1.40e+01,
269,1.60e-02,-1.60e-02,-1.00e+01,
270,4.80e-02,-1.60e-02,-1.00e+01,
271,8.00e-03,1.60e-02,-1.20e+01,
272,5.60e-02,8.00e-03,-1.20e+01,
273,8.00e-03,-2.40e-02,-8.00e+00,
274,4.80e-02,-3.20e-02,-8.00e+00,
275,8.00e-03,0.00e+00,-1.00e+01,
276,4.80e-02,0.00e+00,-1.00e+01,
277,-8.00e-03,-4.00e-02,-4.00e+00,
278,4.00e-02,0.00e+00,-6.00e+00,
279,0.00e+00,-4.80e-02,-4.00e+00,
280,0.00e+00,-4.80e-02,-6.00e+00,
281,4.00e-02,0.00e+00,-2.00e+00,
282,3.20e-02,-1.60e-02,-4.00e+00,
283,-8.00e-03,-5.60e-02,-2.00e+00,
284,-8.00e-03,-2.40e-02,-4.00e+00,
285,3.20e-02,-5.60e-02,0.00e+00,
286,2.40e-02,-3.20e-02,-2.00e+00,
287,-1.60e-02,-5.60e-02,2.00e+00,
288,1.60e-02,-3.20e-02,2.00e+00,
289,-1.60e-02,-6.40e-02,-2.00e+00,
290,1.60e-02,-6.40e-02,0.00e+00,
291,-2.40e-02,-3.20e-02,4.00e+00,
292,-3.20e-02,-4.00e-02,2.00e+00,
293,1.60e-02,-7.20e-02,4.00e+00,
294,8.00e-03,-4.00e-02,2.00e+00,
295,-3.20e-02,-8.80e-02,8.00e+00,
296,-3.20e-02,-4.00e-02,4.00e+00,
297,8.00e-03,-7.20e-02,8.00e+00,
298,-4.00e-02,-7.20e-02,6.00e+00,
299,0.00e+00,-4.00e-02,1.00e+01,
300,-4.00e-02,-8.00e-02,6.00e+00,
301,0.00e+00,-4.80e-02,1.00e+01,
302,0.00e+00,-4.80e-02,1.00e+01,
303,-4.80e-02,-8.80e-02,8.00e+00,
304,-4.00e-02,-4.80e-02,8.00e+00,
305,-8.00e-03,-8.00e-02,1.20e+01,
306,-1.60e-02,-4.80e-02,1.20e+01,
307,-4.80e-02,-9.60e-02,1.00e+01,
308,-4.80e-02,-4.80e-02,1.20e+01,
309,-1.60e-02,-8.80e-02,1.00e+01,
310,-5.60e-02,-8.80e-02,1.00e+01,
311,-8.00e-03,-4.80e-02,1.40e+01,
312,-2.40e-02,-4.80e-02,1.40e+01,
313,-5.60e-02,-9.60e-02,1.00e+01,
314,-8.00e-03,-4.80e-02,1.40e+01,
315,-6.40e-02,-8.80e-02,1.20e+01,
316,-2.40e-02,-8.80e-02,1.20e+01,
317,-5.60e-02,-4.80e-02,1.40e+01,
318,-2.40e-02,-8.80e-02,1.40e+01,
319,-6.40e-02,-4.80e-02,1.20e+01,
320,-6.40e-02,-4.80e-02,1.40e+01,
321,-2.40e-02,-8.80e-02,1.20e+01,
322,-7.20e-02,-8.00e-02,1.40e+01,
